政,203.05,46.090027,17.85,17.85,11.254426,4.4625,16.082855
治,221.65286,46.090027,17.85,17.85,11.254426,4.4625,13.923004
獻,237.61,46.64801,17.85,17.85,11.254426,4.4625,16.43985
金,255.38,47.012817,17.85,17.85,11.254426,4.4625,15.600891
會,273.27002,47.480225,17.85,17.85,11.254426,4.4625,14.761963
計,290.43002,47.480225,17.85,17.85,11.254426,4.4625,14.993988
報,307.16403,47.480225,17.85,17.85,11.254426,4.4625,16.082855
告,324.98688,47.480225,17.85,17.85,11.254426,4.4625,15.475952
書,343.24002,47.480225,17.85,17.85,11.254426,4.4625,13.798065
查,360.52002,47.08362,17.85,17.85,11.254426,4.4625,14.101501
閱,378.41003,47.08362,17.85,17.85,11.254426,4.4625,12.602112
制,394.97214,47.08362,17.85,17.85,11.254426,4.4625,14.279999
度,411.77002,47.08362,17.85,17.85,11.254426,4.4625,15.368866
電,430.07886,47.08362,17.85,17.85,11.254426,4.4625,13.44104
腦,446.4599,47.08362,17.85,17.85,11.254426,4.4625,15.368866
系,465.78003,47.08362,17.85,17.85,11.254426,4.4625,11.513245
統,481.14,46.85205,17.85,17.85,11.254426,4.4625,15.2438965
查,499.0439,46.85205,17.85,17.85,11.254426,4.4625,14.101471
詢,515.8054,46.85205,17.85,17.85,11.254426,4.4625,14.761963
結,533.22736,46.85205,17.85,17.85,11.254426,4.4625,15.1189575
果,550.51,46.85205,17.85,17.85,11.254426,4.4625,15.2438965
列,569.23,46.85205,17.85,17.85,11.254426,4.4625,12.8341675
印,586.16003,47.304443,17.85,17.85,11.254426,4.4625,13.44104
清,602.6011,47.304443,17.85,17.85,11.254426,4.4625,14.637024
單,620.2381,47.304443,17.85,17.85,11.254426,4.4625,14.637024
列,700.21,54.53003,10.65,10.65,7.2207003,2.6625,7.3165283
印,709.6266,54.53003,10.65,10.65,7.2207003,2.6625,7.614746
日,720.49005,53.99243,10.65,10.65,7.2207003,2.6625,4.8031616
期,728.8932,53.99243,10.65,10.65,7.2207003,2.6625,8.0407715
：,741.61005,53.99243,10.65,10.65,7.2207003,2.6625,1.5548706
1,748.7001,53.99243,10.65,10.65,7.2207003,2.6625,1.6187744
0,752.7789,53.99243,10.65,10.65,7.2207003,2.6625,3.716858
3,757.5901,53.99243,10.65,10.65,7.2207003,2.6625,3.716858
年,762.3901,54.39142,10.65,10.65,7.2207003,2.6625,8.456116
0,771.86615,54.39142,10.65,10.65,7.2207003,2.6625,3.716858
2,776.603,54.39142,10.65,10.65,7.2207003,2.6625,4.0150757
年,781.63806,54.39142,10.65,10.65,7.2207003,2.6625,8.456116
2,791.07007,54.39142,10.65,10.65,7.2207003,2.6625,3.961792
0,795.75006,54.724426,10.65,10.65,7.2207003,2.6625,3.716858
日,802.48004,55.085632,10.65,10.65,7.2207003,2.6625,4.8031616
專,214.93005,61.380005,13.9,13.9,8.472051,3.475,11.884506
戶,229.57455,61.380005,13.9,13.9,8.472051,3.475,9.716095
名,242.77005,61.380005,13.9,13.9,8.472051,3.475,10.313797
稱,255.13004,61.380005,13.9,13.9,8.472051,3.475,12.593414
：,273.84344,61.380005,13.9,13.9,8.472051,3.475,1.9182129
第,283.58005,61.380005,13.9,13.9,8.472051,3.475,9.604889
1,297.51004,61.380005,13.9,13.9,8.472051,3.475,2.1545105
3,302.79004,61.380005,13.9,13.9,8.472051,3.475,5.0457153
任,309.23575,61.380005,13.9,13.9,8.472051,3.475,12.593414
總,323.22916,61.380005,13.9,13.9,8.472051,3.475,11.884491
統,336.51364,61.380005,13.9,13.9,8.472051,3.475,11.995697
、,354.40002,61.380005,13.9,13.9,8.472051,3.475,3.002411
副,364.36002,61.380005,13.9,13.9,8.472051,3.475,10.438904
總,376.95892,61.380005,13.9,13.9,8.472051,3.475,11.884491
統,390.41,61.380005,13.9,13.9,8.472051,3.475,11.995697
擬,403.14,61.380005,13.9,13.9,8.472051,3.475,13.441315
參,417.82132,61.380005,13.9,13.9,8.472051,3.475,11.884491
選,430.94583,61.380005,13.9,13.9,8.472051,3.475,12.357086
人,444.54294,61.380005,13.9,13.9,8.472051,3.475,11.884491
馬,458.46002,61.380005,13.9,13.9,8.472051,3.475,10.563995
英,471.66403,61.380005,13.9,13.9,8.472051,3.475,11.161713
九,484.74002,61.380005,13.9,13.9,8.472051,3.475,11.884491
、,502.74002,61.380005,13.9,13.9,8.472051,3.475,3.002411
吳,511.86005,61.380005,13.9,13.9,8.472051,3.475,11.634277
敦,525.0543,61.380005,13.9,13.9,8.472051,3.475,12.245911
義,539.71,61.380005,13.9,13.9,8.472051,3.475,10.202576
政,551.83,61.380005,13.9,13.9,8.472051,3.475,12.718506
治,566.1685,61.380005,13.9,13.9,8.472051,3.475,11.036621
獻,578.82513,61.380005,13.9,13.9,8.472051,3.475,12.843628
金,592.75,61.380005,13.9,13.9,8.472051,3.475,12.120789
專,606.4308,61.380005,13.9,13.9,8.472051,3.475,11.634277
戶,620.84,61.380005,13.9,13.9,8.472051,3.475,9.7161255
1,753.84,64.58002,10.65,10.65,7.2207003,2.6625,1.6187744
2,757.49884,64.58002,10.65,10.65,7.2207003,2.6625,4.0150757
日,762.49005,64.58002,10.65,10.65,7.2207003,2.6625,2.7583618
寺,765.14,64.58002,10.65,10.65,7.2207003,2.6625,5.8148804
5,771.99005,64.58002,10.65,10.65,7.2207003,2.6625,3.8978882
7,776.75793,64.58002,10.65,10.65,7.2207003,2.6625,3.961792
分,781.5897,64.58002,10.65,10.65,7.2207003,2.6625,8.456116
的,790.91583,64.58002,10.65,10.65,7.2207003,2.6625,8.935364
秒,800.7212,64.58002,10.65,10.65,7.2207003,2.6625,8.818176
首,397.44006,78.51001,13.9,13.9,8.472051,3.475,11.634308
次,410.63437,78.51001,13.9,13.9,8.472051,3.475,12.120789
申,426.00006,78.51001,13.9,13.9,8.472051,3.475,8.520691
報,437.52075,78.51001,13.9,13.9,8.472051,3.475,12.357086
第,712.09,80.28003,10.65,10.65,7.2207003,2.6625,6.965088
3,725.65,79.716,10.65,10.65,7.2207003,2.6625,3.482544
頁,736.21,80.133606,10.65,10.65,7.2207003,2.6625,6.8372803
／,744.84735,80.133606,10.65,10.65,7.2207003,2.6625,5.64447
共,751.22003,80.133606,10.65,10.65,7.2207003,2.6625,8.221802
2,765.38,79.78375,10.65,10.65,7.2207003,2.6625,4.0150757
5,770.43005,79.78375,10.65,10.65,7.2207003,2.6625,3.8978882
頁,780.87,80.28003,10.65,10.65,7.2207003,2.6625,6.8372803
序,46.08002,99.23001,15.35,15.35,10.975251,3.8375,10.192402
號,57.53242,99.23001,15.35,15.35,10.975251,3.8375,10.744999
交,90.24002,99.21002,15.35,15.35,10.975251,3.8375,9.424904
易,103.08492,99.21002,15.35,15.35,10.975251,3.8375,7.444748
日,115.32002,99.21002,15.35,15.35,10.975251,3.8375,5.879051
期,125.28002,99.528015,15.35,15.35,10.975251,3.8375,9.486305
收,176.89001,99.49002,15.35,15.35,9.194651,3.8375,10.023544
支,188.50357,99.49002,15.35,15.35,9.194651,3.8375,9.900757
科,199.99432,99.49002,15.35,15.35,9.194651,3.8375,10.499405
目,213.86002,99.49002,15.35,15.35,9.194651,3.8375,5.5874023
捐,320.77002,99.660034,15.35,15.35,9.194651,3.8375,9.59375
贈,332.28378,99.660034,15.35,15.35,9.194651,3.8375,9.962158
者,343.45,99.660034,15.35,15.35,9.194651,3.8375,10.560791
／,354.94083,99.660034,15.35,15.35,9.194651,3.8375,6.6004944
支,362.4713,99.660034,15.35,15.35,9.194651,3.8375,9.900757
出,375.25,99.660034,15.35,15.35,9.194651,3.8375,7.567566
對,385.45755,99.660034,15.35,15.35,9.194651,3.8375,10.315216
