政,201.72,55.429993,17.85,17.85,11.254426,4.4625,15.957901
治,219.9579,55.429993,17.85,17.85,11.254426,4.4625,13.79805
獻,236.03595,55.429993,17.85,17.85,11.254426,4.4625,16.671906
金,253.93,55.429993,17.85,17.85,11.254426,4.4625,15.600891
會,271.6909,55.429993,17.85,17.85,11.254426,4.4625,14.636993
計,288.48788,55.429993,17.85,17.85,11.254426,4.4625,14.993988
報,305.64188,55.429993,17.85,17.85,11.254426,4.4625,15.832947
告,323.05,55.429993,17.85,17.85,11.254426,4.4625,15.2438965
書,341.35388,55.429993,17.85,17.85,11.254426,4.4625,13.798065
查,358.21194,55.429993,17.85,17.85,11.254426,4.4625,14.15506
閱,376.44998,55.429993,17.85,17.85,11.254426,4.4625,12.477142
制,392.88715,55.429993,17.85,17.85,11.254426,4.4625,14.404938
度,409.68997,55.429993,17.85,17.85,11.254426,4.4625,15.475952
電,428.10593,55.429993,17.85,17.85,11.254426,4.4625,13.44104
腦,444.48697,55.429993,17.85,17.85,11.254426,4.4625,15.368866
系,463.80997,55.429993,17.85,17.85,11.254426,4.4625,11.513245
統,479.17996,55.429993,17.85,17.85,11.254426,4.4625,15.2438965
查,497.06387,55.429993,17.85,17.85,11.254426,4.4625,14.047943
詢,513.7518,55.429993,17.85,17.85,11.254426,4.4625,14.761963
結,531.15375,55.429993,17.85,17.85,11.254426,4.4625,14.994019
果,548.4199,55.429993,17.85,17.85,11.254426,4.4625,15.1189575
列,566.6589,55.429993,17.85,17.85,11.254426,4.4625,13.191162
印,583.94995,55.429993,17.85,17.85,11.254426,4.4625,13.44104
清,600.451,55.429993,17.85,17.85,11.254426,4.4625,14.512024
單,618.023,55.429993,17.85,17.85,11.254426,4.4625,14.404968
專,213.71997,70.27002,13.9,13.9,8.472051,3.475,11.634308
戶,228.11427,70.27002,13.9,13.9,8.472051,3.475,9.841202
名,241.44997,70.27002,13.9,13.9,8.472051,3.475,10.202606
稱,253.68997,70.27002,13.9,13.9,8.472051,3.475,12.593414
：,272.40338,70.27002,13.9,13.9,8.472051,3.475,1.9182129
第,282.13998,70.27002,13.9,13.9,8.472051,3.475,9.604889
1,295.81998,70.27002,13.9,13.9,8.472051,3.475,2.1545105
3,301.09998,70.27002,13.9,13.9,8.472051,3.475,4.9205933
任,307.50058,70.27002,13.9,13.9,8.472051,3.475,12.482208
總,321.46277,70.27002,13.9,13.9,8.472051,3.475,11.634308
統,334.57706,70.27002,13.9,13.9,8.472051,3.475,11.884491
、,352.58997,70.27002,13.9,13.9,8.472051,3.475,2.8772888
副,362.31998,70.27002,13.9,13.9,8.472051,3.475,10.313812
總,375.03378,70.27002,13.9,13.9,8.472051,3.475,11.759399
統,388.49,70.27002,13.9,13.9,8.472051,3.475,11.995697
擬,401.33,70.27002,13.9,13.9,8.472051,3.475,13.316193
參,415.7262,70.27002,13.9,13.9,8.472051,3.475,11.884491
選,428.6907,70.27002,13.9,13.9,8.472051,3.475,12.482208
人,442.49997,70.27002,13.9,13.9,8.472051,3.475,11.995697
馬,456.89566,70.27002,13.9,13.9,8.472051,3.475,10.563995
英,469.85965,70.27002,13.9,13.9,8.472051,3.475,11.286804
九,482.94998,70.27002,13.9,13.9,8.472051,3.475,11.884491
、,500.94998,70.27002,13.9,13.9,8.472051,3.475,2.8772888
吳,509.94998,70.27002,13.9,13.9,8.472051,3.475,11.75943
敦,523.14935,70.27002,13.9,13.9,8.472051,3.475,12.120789
義,537.55994,70.27002,13.9,13.9,8.472051,3.475,10.313782
政,549.79376,70.27002,13.9,13.9,8.472051,3.475,12.482178
治,564.196,70.27002,13.9,13.9,8.472051,3.475,10.800293
獻,576.56995,70.27002,13.9,13.9,8.472051,3.475,12.954773
金,590.7847,70.27002,13.9,13.9,8.472051,3.475,12.120789
專,604.1655,70.27002,13.9,13.9,8.472051,3.475,11.634277
戶,618.57996,70.27002,13.9,13.9,8.472051,3.475,9.841187
序,45.839996,109.03003,13.9,13.9,8.472051,3.475,10.202599
號,57.242596,109.03003,13.9,13.9,8.472051,3.475,10.563999
︱,76.079994,109.03003,13.9,13.9,8.472051,3.475,1.5568008
交,89.52,109.03003,12.2,12.2,6.0024,3.05,9.296402
易,101.93639,109.03003,12.2,12.2,6.0024,3.05,7.5029984
日,114.25,109.03003,12.2,12.2,6.0024,3.05,5.7584
期,123.9684,109.03003,12.2,12.2,6.0024,3.05,9.601395
收,175.69,109.09003,12.2,12.2,6.0024,3.05,10.016205
支,187.2362,109.09003,12.2,12.2,6.0024,3.05,9.9552
科,198.7214,109.09003,12.2,12.2,6.0024,3.05,10.565201
目,212.77,109.09003,12.2,12.2,6.0024,3.05,5.5144043
1,50.160004,129.14001,12.2,12.2,6.0024,3.05,1.8544006
2,54.444405,129.14001,12.2,12.2,6.0024,3.05,4.8555984
1,61.730003,129.14001,12.2,12.2,6.0024,3.05,1.8544006
 ,66.014404,129.14001,12.2,12.2,6.0024,3.05,3.050003
I,76.200005,129.20001,12.2,12.2,6.0024,3.05,1.4395981
 ,77.6396,129.20001,12.2,12.2,6.0024,3.05,3.050003
1,86.04001,129.11002,12.2,12.2,6.0024,3.05,1.8544006
